Date,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_care,Industrials,Information_techology,Materials,Real_estate,Communication,Utilities
1/3/2020,3596.129184,3199.421049,1079.41196,1489.529257,3797.761915,2687.352744,4844.405308,2035.014115,1963.456638,2661.096223,2556.906472
1/6/2020,3610.112981,3206.325014,1088.245054,1487.685824,3822.280442,2686.621828,4858.741294,2025.037024,1964.776959,2692.453492,2561.236461
1/7/2020,3608.434732,3183.323926,1085.621905,1478.502736,3814.157875,2683.828375,4856.73471,2021.778839,1941.923876,2694.670433,2555.470894
1/8/2020,3618.811912,3196.52971,1064.320853,1486.726711,3839.219059,2689.341288,4907.055601,2026.517232,1949.066137,2708.96518,2554.55674
1/9/2020,3633.453239,3218.790189,1071.592416,1497.284463,3858.41106,2700.89371,4961.85532,2030.126116,1948.748185,2718.53109,2566.905008
1/10/2020,3613.793989,3214.723961,1064.315312,1486.243903,3860.9376,2682.598732,4953.155858,2022.037097,1964.029403,2710.196145,2573.460553
1/13/2020,3636.928952,3236.3475,1064.421876,1496.724103,3844.488259,2707.528699,5021.043054,2048.76209,1986.825611,2737.861749,2591.458953
1/14/2020,3635.99457,3237.518623,1065.144218,1493.674532,3873.362012,2706.726949,4993.539453,2045.828407,1979.268704,2735.391697,2598.270791
1/15/2020,3626.187052,3257.513068,1057.866188,1485.791504,3903.484642,2710.15301,4997.13197,2057.020591,1996.557737,2749.600772,2633.897912
1/16/2020,3659.338161,3269.144597,1059.318634,1499.59221,3927.66958,2739.881551,5065.727965,2068.818368,2012.614897,2769.962888,2650.871548
1/17/2020,3667.124629,3276.350842,1051.904063,1505.443091,3925.232482,2739.264693,5096.202601,2074.841935,2014.60557,2787.739539,2669.358734
1/20/2020,3667.124629,3276.350842,1051.904063,1505.443091,3925.232482,2739.264693,5096.202601,2074.841935,2014.60557,2787.739539,2669.358734
1/21/2020,3664.226853,3285.821811,1030.6525,1492.699097,3923.727479,2713.504032,5089.568214,2049.790503,2034.21836,2783.730288,2689.714252
1/22/2020,3665.876703,3288.225001,1020.271207,1497.20494,3929.56822,2700.457982,5107.852839,2042.731127,2020.997926,2782.615707,2697.045606
1/23/2020,3671.463066,3283.106286,1015.640482,1494.700925,3908.694949,2722.716686,5132.927782,2040.366466,2037.068833,2775.991635,2721.333616
1/24/2020,3624.270728,3260.648737,1002.805084,1475.097885,3841.826087,2707.559972,5108.917687,2023.001457,2030.945563,2745.064473,2727.396962
1/27/2020,3571.279027,3248.372863,974.7354628,1453.428916,3812.380298,2663.405751,4988.577668,1983.792987,2021.387805,2702.791612,2718.429561
1/28/2020,3608.331763,3251.038299,979.8580113,1468.730833,3835.808866,2681.592592,5080.378044,1999.326757,2028.827855,2731.070022,2728.54643
1/29/2020,3609.497591,3232.841592,969.0093083,1465.63657,3827.072217,2692.398385,5087.127183,2004.907059,2020.822517,2717.062171,2735.884049
1/30/2020,3614.274974,3265.608105,976.7325106,1482.646317,3799.768341,2693.907611,5126.531906,1996.132422,2023.599498,2698.111077,2759.523764
1/31/2020,3627.119132,3227.781432,947.363255,1454.221847,3726.795223,2632.756292,4988.543462,1952.855062,1998.327363,2657.771713,2746.176717
2/3/2020,3669.879772,3229.23143,935.2501377,1464.523363,3763.734157,2636.806673,5052.263147,1990.049025,2004.479057,2691.157091,2757.275513
2/4/2020,3744.30956,3247.454401,938.0089672,1480.45527,3829.400414,2684.557117,5183.588933,2022.321018,2025.910693,2715.273551,2730.396934
2/5/2020,3743.082244,3272.751086,973.8409823,1509.512089,3900.370764,2727.030058,5207.397592,2062.53967,2026.308641,2715.560022,2743.66933
2/6/2020,3736.454792,3282.735405,961.9692568,1507.272446,3905.481512,2730.71786,5248.669895,2057.474157,2033.95343,2748.169752,2743.871434
2/7/2020,3719.568007,3287.686434,953.9120738,1501.057948,3872.262556,2710.231698,5199.917458,2026.419236,2032.484401,2745.351541,2736.50768
2/10/2020,3764.220628,3301.597877,947.3164107,1504.575192,3897.394309,2724.189738,5267.547158,2025.334684,2056.877931,2764.621227,2745.421336
2/11/2020,3793.09974,3291.091797,957.7412998,1511.981652,3921.44859,2735.310117,5255.529365,2039.456364,2071.84319,2773.077327,2755.369848
2/12/2020,3831.69767,3291.043222,970.9148559,1512.686465,3930.312113,2761.716972,5312.187025,2048.762857,2084.27776,2800.166155,2756.787783
2/13/2020,3831.678035,3308.814179,966.7955252,1514.409689,3913.87157,2749.88686,5300.28261,2042.935645,2097.108025,2802.745367,2786.88874
2/14/2020,3825.78199,3317.523336,962.0243001,1514.46373,3923.09725,2748.444127,5324.078445,2043.088704,2118.555241,2802.120469,2806.365276
2/17/2020,3825.78199,3317.523336,962.0243001,1514.46373,3923.09725,2748.444127,5324.078445,2043.088704,2118.555241,2802.120469,2806.365276
2/18/2020,3838.715483,3303.928237,954.4868865,1502.009517,3912.877246,2734.14194,5302.880239,2036.592008,2115.349114,2817.250552,2827.155679
2/19/2020,3865.454807,3301.319474,967.5062663,1511.384972,3932.767853,2736.34724,5363.116439,2042.769949,2086.781564,2829.378992,2798.928818
2/20/2020,3869.507076,3305.097433,966.7355949,1511.625818,3909.657023,2734.426523,5313.490073,2044.936134,2112.013565,2815.459598,2806.359886
2/21/2020,3811.732348,3312.626441,953.2563313,1495.581227,3904.778485,2721.86778,5194.314928,2035.12633,2118.193253,2775.676616,2801.797907
2/24/2020,3669.01341,3231.494617,907.6204294,1448.098102,3779.457857,2643.297425,4982.545424,1976.667578,2088.339611,2686.415696,2768.085651
2/25/2020,3564.111764,3173.838822,867.8227892,1398.029386,3666.414377,2539.980371,4821.804293,1892.312179,2032.554217,2618.80131,2707.381832
2/26/2020,3527.665554,3154.57567,841.335488,1387.59537,3658.19576,2516.43652,4836.089817,1881.133153,2010.371978,2604.834287,2679.472023
2/27/2020,3377.649411,3028.408929,795.226607,1328.191769,3540.431442,2426.319749,4588.023364,1796.62641,1903.190131,2505.090435,2558.708572
2/28/2020,3349.726321,2966.769119,806.7408272,1292.194284,3496.815923,2397.514386,4622.282847,1776.802475,1857.083982,2508.919568,2468.838191
3/2/2020,3465.320467,3125.176172,828.4476602,1354.530163,3655.01389,2465.477763,4866.431685,1845.699576,1938.441414,2584.350718,2610.220691
3/3/2020,3388.479279,3084.550768,802.3860027,1306.877462,3560.705634,2409.438257,4688.661649,1830.01436,1933.629519,2505.581019,2580.865565
3/4/2020,3497.86363,3232.153346,818.442217,1347.395435,3760.170577,2508.213325,4882.386003,1899.643319,2007.623408,2587.248925,2724.252272
3/5/2020,3360.901934,3169.75071,787.8406348,1285.031897,3672.956161,2390.649769,4727.315312,1836.872246,1961.873506,2492.625726,2679.739442
3/6/2020,3312.272704,3146.156614,740.9549199,1243.699194,3644.78575,2362.927547,4626.610529,1790.371947,1929.688215,2456.280952,2662.332747
3/9/2020,3085.998143,3004.28157,586.1711284,1105.266335,3446.55891,2147.349966,4269.240686,1619.689078,1780.018688,2290.782003,2510.498943
3/10/2020,3242.467043,3090.734681,615.8983085,1168.871997,3564.168122,2250.089541,4539.967439,1683.371741,1857.19652,2393.536617,2539.45315
3/11/2020,3062.63449,2937.512335,581.1788496,1102.227275,3415.556624,2115.936304,4320.580478,1597.124528,1741.81829,2282.981507,2408.47876
3/12/2020,2753.18272,2663.569834,511.1105326,983.5683082,3157.011655,1899.491279,3894.663753,1442.955079,1569.19665,2071.572255,2161.957072
3/13/2020,2917.311475,2888.35077,559.3513578,1106.380907,3373.459512,2044.182939,4337.143417,1544.87568,1707.120475,2253.16664,2285.021204
3/16/2020,2535.909603,2682.968124,483.8621231,951.5987532,3016.598726,1805.092958,3736.839456,1369.328099,1400.895982,1998.106122,2021.179663
3/17/2020,2619.89374,2906.739096,486.2145323,1005.254796,3198.539297,1882.941705,3987.739484,1462.305654,1485.518463,2079.349369,2286.908149
3/18/2020,2460.604312,2812.90107,416.7344631,908.8425697,3084.508411,1739.437416,3789.651656,1359.145466,1341.672691,1995.170119,2176.601596
3/19/2020,2566.795366,2741.377968,446.4106051,934.0779515,3057.18271,1763.283162,3850.91541,1395.021182,1350.335527,2049.004999,2077.28344
3/20/2020,2501.157871,2568.288072,451.3238627,898.1390761,2938.12237,1675.598058,3691.388629,1340.907179,1289.196192,1956.635737,1907.546642
3/23/2020,2511.441166,2493.05428,420.7133172,843.373535,2810.499526,1603.54711,3662.355053,1277.664074,1222.442373,1954.360537,1803.799934
3/24/2020,2745.803341,2617.830162,487.5488624,947.7759814,3027.037389,1794.669261,4037.267487,1426.811438,1333.752504,2083.298807,1997.495915
3/25/2020,2788.105331,2615.313518,507.4986763,975.3232153,3065.518903,1880.254253,4033.185607,1460.838947,1402.854231,2062.022159,2049.983452
3/26/2020,2901.471172,2761.877354,537.0309057,1044.985611,3273.331024,2003.791022,4286.520846,1533.94269,1503.755804,2182.200862,2221.280253
3/27/2020,2800.110944,2738.218856,500.2462125,1009.290934,3193.822198,1916.066539,4092.509885,1474.518567,1502.218935,2097.234197,2229.869493
3/30/2020,2851.393892,2845.243655,504.3918075,1028.587607,3340.555012,1950.439079,4255.508438,1522.990371,1535.703583,2160.243733,2313.955909
3/31/2020,2807.808656,2793.435904,513.360019,998.0390027,3324.777461,1929.489838,4175.869542,1505.163937,1499.49198,2151.674974,2224.497688
4/1/2020,2680.218838,2738.274381,489.0053372,936.7560597,3190.827618,1836.729462,3975.609224,1435.488371,1399.850497,2060.310055,2088.48809
4/2/2020,2681.15962,2815.152641,533.0318171,957.8901931,3281.139856,1863.925306,4057.362091,1456.452255,1406.596061,2089.326087,2153.004976
4/3/2020,2641.539213,2828.215477,526.8608228,933.0285483,3243.462584,1826.730977,3987.469652,1420.280266,1385.316796,2041.887971,2077.934139
4/6/2020,2859.438354,2941.547087,553.9455088,1004.620901,3422.95493,1961.396841,4338.986179,1527.196426,1489.637627,2182.12771,2241.00083
4/7/2020,2904.538297,2907.789298,564.8679849,1015.885873,3387.986185,1963.218487,4295.68146,1559.140281,1501.597291,2197.301201,2212.698466
4/8/2020,2998.00112,2950.985771,603.1061928,1062.171561,3530.30651,2038.345459,4423.013181,1635.469343,1604.321939,2247.740321,2328.655149
4/9/2020,3052.940208,2977.207255,598.8564692,1121.322645,3559.089863,2074.439627,4431.771651,1707.870666,1694.541317,2269.458843,2437.947645
4/10/2020,3052.940208,2977.207255,598.8564692,1121.322645,3559.089863,2074.439627,4431.771651,1707.870666,1694.541317,2269.458843,2437.947645
4/13/2020,3081.198667,2952.613723,597.2568013,1078.697448,3524.497955,2012.293598,4436.51396,1670.226437,1620.46091,2266.387367,2357.971509
4/14/2020,3210.953309,3074.79659,595.1323801,1080.307163,3643.291063,2049.590784,4618.603803,1689.091633,1668.849118,2339.089412,2425.426104
4/15/2020,3157.05545,3023.714719,568.5137205,1030.235011,3618.84309,1985.810734,4518.34767,1611.558384,1600.925931,2311.207903,2340.039438
4/16/2020,3211.043721,3048.396011,545.9337308,1011.980511,3697.018665,1971.042435,4568.735648,1603.410572,1582.911244,2324.152921,2341.949053
4/17/2020,3287.677813,3096.184626,601.4174765,1070.316759,3783.584399,2064.19846,4637.656557,1667.884351,1633.4115,2360.839014,2419.522272
4/20/2020,3243.150066,3033.845598,583.8924185,1048.635715,3765.405867,2008.504229,4562.287583,1626.645626,1570.456183,2342.364511,2324.637069
4/21/2020,3151.76764,2965.784245,574.9049131,1016.057226,3647.252476,1957.030487,4375.040259,1588.674034,1542.952413,2268.765584,2290.168621
4/22/2020,3219.279224,2998.538464,594.7453582,1024.544822,3707.082578,1982.409516,4541.45752,1620.318572,1568.332765,2324.13,2355.349841
4/23/2020,3227.153593,2973.829548,613.5890089,1022.668316,3730.146867,2000.532542,4515.091879,1633.454087,1553.646331,2344.051013,2317.04259
4/24/2020,3279.781764,3008.08492,615.4098469,1036.832744,3788.658488,2016.643835,4606.805892,1657.043448,1559.511069,2370.876897,2332.509681
4/27/2020,3347.055899,3022.159583,628.2276134,1079.004474,3842.631669,2075.622765,4658.200735,1708.088838,1613.271616,2394.356559,2359.837846
4/28/2020,3343.060805,3036.51306,641.8326921,1092.564297,3758.451236,2112.874127,4598.360791,1739.402693,1627.337002,2355.854024,2370.659487
4/29/2020,3434.005997,3028.243284,690.6305449,1131.324925,3795.740745,2164.176254,4797.207614,1792.089096,1652.148456,2469.800923,2354.830638
4/30/2020,3424.889582,2991.526207,677.4856645,1097.565002,3769.429494,2113.165224,4767.772815,1735.571016,1632.327998,2456.954364,2295.297317
5/1/2020,3267.757175,2953.391882,636.0182336,1060.295288,3689.085422,2049.257328,4624.60804,1696.668231,1574.942097,2416.997466,2238.41545
5/4/2020,3297.604536,2953.751471,659.4765531,1052.306948,3702.756478,2026.19003,4686.610013,1701.620118,1569.422997,2431.363835,2253.42222
5/5/2020,3316.089112,2958.791878,659.6720652,1050.81416,3783.730384,2040.616888,4757.630818,1707.540092,1576.81301,2444.93609,2273.984954
5/6/2020,3336.232588,2927.273149,641.6219152,1026.57643,3756.299564,2013.582953,4796.193176,1676.923115,1548.318455,2438.615893,2194.751734
5/7/2020,3379.021994,2920.171446,657.4032165,1051.298844,3760.608811,2039.858939,4881.881062,1711.879307,1571.728258,2479.565084,2207.470332
5/8/2020,3453.757176,2989.416424,687.2882233,1077.36087,3783.943572,2095.732113,4956.685331,1759.720393,1609.588456,2520.944025,2256.212192
5/11/2020,3451.793188,2981.483171,675.7326261,1054.90823,3859.5949,2069.667592,4988.369688,1730.791248,1585.526878,2520.38845,2243.369348
5/12/2020,3372.157443,2955.255733,663.6375185,1023.147674,3798.551037,2006.160158,4882.385444,1698.089332,1511.843022,2469.758778,2218.870542
5/13/2020,3319.405719,2927.8817,633.73876,988.3230062,3748.862146,1953.118279,4794.90115,1654.895305,1476.008878,2421.275713,2196.121883
5/14/2020,3364.137322,2918.69359,639.4017686,1014.708514,3783.593643,1974.189076,4853.473865,1677.229605,1481.201761,2446.29623,2218.101125
5/15/2020,3403.395228,2940.258114,638.8059543,1008.777945,3822.98477,1974.438771,4875.052982,1693.236499,1475.45788,2477.251507,2191.025326
5/18/2020,3521.592556,2992.459324,690.4365831,1067.090075,3865.603512,2104.580632,5000.214632,1777.998229,1563.689705,2541.352715,2287.986649
5/19/2020,3514.472311,2941.761031,670.9059241,1039.09958,3817.228364,2076.123123,4984.723795,1759.85046,1542.062193,2532.693155,2247.283436
5/20/2020,3567.073697,2974.331499,697.0973822,1066.116209,3833.505676,2115.56017,5095.678184,1790.706976,1556.67645,2593.316619,2262.863292
5/21/2020,3572.767784,2944.812654,687.248298,1063.208465,3805.294191,2118.734893,5029.405389,1777.808286,1556.06811,2579.936225,2241.919165
5/22/2020,3573.037647,2953.659589,683.3200553,1060.198083,3819.009686,2119.76185,5058.224757,1776.170426,1578.507622,2593.852769,2265.718776
5/25/2020,3573.037647,2953.659589,683.3200553,1060.198083,3819.009686,2119.76185,5058.224757,1776.170426,1578.507622,2593.852769,2265.718776
5/26/2020,3620.552678,2973.059283,703.6754859,1115.087234,3807.878494,2207.973213,5058.426644,1827.431337,1637.960108,2606.946933,2285.396244
5/27/2020,3675.825841,3022.845771,711.6133097,1164.910626,3844.427068,2280.452523,5089.140105,1856.548318,1670.834384,2632.434572,2310.067058
5/28/2020,3630.008639,3040.596711,691.2869474,1143.59956,3884.317697,2256.678584,5077.018687,1862.836063,1678.416716,2607.492366,2374.157698
5/29/2020,3659.549767,3046.560022,689.238463,1128.128377,3930.558262,2243.425215,5142.157569,1861.873188,1661.010741,2627.321669,2391.422901
6/1/2020,3703.869372,3066.038237,700.9005515,1141.711185,3898.324058,2250.102213,5157.835641,1874.897035,1698.917826,2657.83469,2415.561546
6/2/2020,3731.73676,3071.47976,720.6789164,1150.841098,3922.272397,2278.223959,5204.383888,1906.955177,1711.928547,2670.37296,2429.456992
6/3/2020,3798.497097,3079.34923,742.4654342,1196.189823,3910.40788,2361.766577,5255.450253,1951.775463,1767.740254,2686.559191,2462.375098
6/4/2020,3778.472938,3064.694098,743.4390817,1220.948812,3869.824868,2380.816003,5201.289924,1963.363763,1750.311639,2668.068468,2417.524353
6/5/2020,3861.858032,3111.1412,800.6484503,1268.623026,3930.46423,2469.436758,5332.067668,2012.044367,1815.003507,2716.947377,2453.656619
6/8/2020,3926.173455,3144.01642,838.7660235,1294.294493,3962.965891,2509.241637,5361.772964,2021.843687,1859.937485,2757.415139,2517.532998
6/9/2020,3912.926842,3113.077179,806.8050403,1266.95537,3920.629219,2451.347254,5376.08809,1993.59333,1830.174553,2743.24222,2465.130955
6/10/2020,3907.336233,3103.454859,766.117966,1217.529759,3918.149788,2393.010092,5455.977181,1966.047061,1782.750435,2729.548958,2448.770683
6/11/2020,3706.38014,2982.565264,693.2578048,1118.893986,3698.733412,2223.478467,5139.571455,1809.031685,1669.718858,2593.364619,2345.024895
6/12/2020,3734.437336,2984.574262,712.7049452,1153.220491,3730.100787,2262.444577,5209.93382,1847.838446,1730.021475,2622.055445,2343.203701
6/15/2020,3781.690653,3018.478318,715.1551473,1168.96731,3753.136166,2288.473712,5267.790319,1867.122872,1752.923958,2654.850557,2359.587025
6/16/2020,3854.488488,3066.547367,734.9971056,1188.294671,3837.799034,2334.439709,5380.558789,1907.87501,1788.339838,2686.027831,2372.1154
6/17/2020,3853.321321,3059.844504,710.1093472,1170.215379,3835.260361,2316.949701,5380.902647,1890.265398,1761.941177,2684.63179,2361.349888
6/18/2020,3845.736869,3074.923872,718.2162683,1170.266053,3830.179224,2308.563019,5408.764317,1886.473866,1742.33476,2696.389073,2360.781413
6/19/2020,3829.313509,3058.149648,706.0189344,1161.979102,3871.07312,2281.251911,5372.426664,1880.716568,1718.903777,2683.964665,2290.553943
6/22/2020,3869.619773,3051.02121,709.5955975,1156.648419,3867.833637,2288.209752,5473.550512,1887.899662,1715.847132,2692.200982,2319.360164
6/23/2020,3909.386146,3047.86816,709.5124566,1159.928104,3885.611026,2290.111656,5509.026736,1890.478362,1708.642429,2708.918058,2295.058316
6/24/2020,3817.902823,2997.768584,669.5898701,1117.273188,3781.842527,2208.336611,5381.268976,1833.48608,1661.333644,2640.99973,2272.71344
6/25/2020,3833.431536,3019.135216,682.4947352,1149.101388,3826.239544,2233.86837,5454.258888,1858.307073,1682.105649,2653.738678,2247.75686
6/26/2020,3745.029737,2957.459693,657.222097,1097.971285,3772.565861,2197.535713,5350.77269,1829.005008,1648.908455,2540.711151,2222.972892
6/29/2020,3809.848656,3013.992508,667.5742916,1114.331243,3800.558802,2266.013236,5404.064311,1871.46687,1680.31012,2593.8286,2267.611012
6/30/2020,3880.826418,3037.790333,682.7349224,1132.81117,3870.473546,2285.838084,5505.473531,1899.129813,1701.780353,2626.270523,2278.781566
7/1/2020,3942.723099,3038.979037,666.0142175,1117.878437,3897.991787,2268.401993,5518.018914,1895.293413,1741.061353,2684.511551,2326.833973
7/2/2020,3970.26639,3053.977597,674.2134266,1118.638041,3924.877655,2286.195022,5545.145508,1929.45089,1734.289974,2677.048575,2333.333449
7/3/2020,3970.26639,3053.977597,674.2134266,1118.638041,3924.877655,2286.195022,5545.145508,1929.45089,1734.289974,2677.048575,2333.333449
7/6/2020,4109.237067,3070.464876,677.4993961,1138.421526,3964.031488,2319.550145,5639.50139,1955.986294,1734.490294,2730.031655,2306.003406
7/7/2020,4044.525436,3098.894966,657.005838,1112.511029,3937.291662,2276.468341,5582.156599,1950.913302,1699.295905,2718.411321,2295.833509
7/8/2020,4097.569803,3092.013111,656.5788821,1124.990188,3946.920817,2278.553983,5680.060888,1926.290865,1697.087189,2743.716768,2314.361726
7/9/2020,4119.320829,3067.61991,624.9743527,1098.650434,3918.726471,2231.536288,5703.081046,1904.379526,1686.573258,2744.7697,2282.437883
7/10/2020,4186.282045,3124.878777,644.4722685,1136.968232,3907.141724,2259.651515,5697.589342,1942.707433,1693.136041,2791.138957,2326.372827
7/13/2020,4105.44836,3117.522356,639.7528303,1140.027761,3909.600113,2263.23426,5561.563897,1939.49335,1671.498957,2732.125942,2328.082946
7/14/2020,4137.209132,3166.146431,662.8489925,1146.78893,3989.72313,2312.744947,5630.094884,1990.993947,1685.503079,2759.182628,2350.268254
7/15/2020,4178.45097,3169.420684,677.1099224,1174.367323,4054.437351,2373.73922,5663.626997,2026.807304,1702.861215,2782.798864,2342.586008
7/16/2020,4162.225937,3175.724156,673.6920389,1173.711869,4041.415454,2375.258264,5596.038727,2032.225995,1681.267065,2786.296369,2370.330916
7/17/2020,4137.61837,3190.183312,663.6352711,1162.667293,4101.490291,2389.36102,5629.432859,2048.653291,1704.743605,2778.356578,2422.60536
7/20/2020,4267.0962,3159.570314,652.3669319,1156.866633,4105.251559,2365.355656,5778.72568,2031.244724,1683.754732,2809.025859,2387.44766
7/21/2020,4250.131205,3191.83577,692.8630171,1182.222859,4095.114283,2393.406621,5720.123272,2050.902087,1687.718282,2798.913397,2402.218523
7/22/2020,4273.476163,3215.721259,683.0833476,1181.218323,4124.84656,2412.331037,5762.203466,2072.926754,1715.0824,2798.193859,2438.775473
7/23/2020,4185.093024,3225.241623,682.841582,1184.211752,4102.173088,2408.44883,5620.606625,2068.309106,1705.934919,2751.134998,2441.428851
7/24/2020,4178.037634,3220.758831,678.6274873,1178.038216,4052.509943,2388.261531,5550.502976,2062.640472,1692.829538,2749.189898,2424.477475
7/27/2020,4239.971524,3239.121757,678.8442346,1168.368275,4089.045126,2401.929618,5645.474456,2095.006526,1710.864336,2770.644521,2393.701229
7/28/2020,4179.912452,3247.441643,667.2685681,1163.939469,4073.846074,2380.769366,5574.514507,2049.749321,1743.834401,2748.192712,2430.262923
7/29/2020,4237.829662,3254.670166,682.0591628,1188.591509,4112.799215,2423.806201,5668.853428,2072.545365,1777.607882,2775.670756,2442.807076
7/30/2020,4237.248201,3252.941443,655.7169794,1168.052527,4098.222513,2402.11812,5700.046649,2030.039402,1766.608493,2785.019487,2439.328733
7/31/2020,4266.567888,3248.363485,651.9004245,1166.969568,4069.017956,2391.407065,5834.627311,2029.718213,1762.975627,2816.830599,2442.291067
8/3/2020,4269.586858,3242.459025,655.4410248,1169.538598,4122.461662,2408.012597,5974.644927,2026.728364,1739.473998,2828.122083,2415.793062
8/4/2020,4302.678847,3286.124458,672.1499233,1163.871764,4106.090391,2415.659124,5990.547968,2050.603837,1765.12813,2841.348893,2440.681435
8/5/2020,4364.594592,3279.697207,680.4609144,1182.960251,4129.345153,2462.853354,6017.125376,2084.65184,1757.503628,2843.961408,2412.215341
8/6/2020,4385.113211,3280.570732,675.3183448,1180.891563,4105.883165,2468.960473,6090.570868,2075.097071,1759.63669,2896.401365,2427.191788
8/7/2020,4372.235557,3297.959839,677.0188583,1207.673044,4116.296996,2508.611814,5992.573575,2086.610405,1785.14851,2900.809329,2474.352452
8/10/2020,4391.345276,3313.856512,698.5209279,1216.625024,4095.783337,2561.151628,5967.315455,2108.374977,1786.784671,2891.895485,2474.250833
8/11/2020,4360.908408,3291.097463,695.7054126,1230.91338,4058.09867,2573.414794,5867.892923,2105.086246,1761.395625,2855.252408,2422.271946
8/12/2020,4453.288267,3334.040256,703.2267308,1226.816451,4122.681265,2583.955429,5993.200208,2119.185047,1780.304243,2885.441225,2457.92664
8/13/2020,4469.363339,3329.688415,689.4606883,1218.479185,4123.030657,2571.494131,6006.520175,2117.664972,1756.515515,2897.02958,2449.470462
8/14/2020,4470.703789,3329.171695,697.1832607,1222.6909,4110.096574,2577.908351,5995.934766,2120.468689,1757.409958,2896.420106,2430.355003
8/17/2020,4551.030488,3346.858982,693.1679467,1205.555216,4144.364748,2567.786889,6042.251512,2128.245215,1773.156894,2896.047076,2425.642784
8/18/2020,4610.484335,3357.893587,682.9082383,1195.371362,4140.780701,2552.41412,6064.409102,2118.791912,1764.138699,2920.641523,2415.330899
8/19/2020,4581.320018,3334.452955,675.2942397,1195.403967,4123.027836,2546.285436,6051.594071,2110.475569,1731.223931,2910.616397,2407.905181
8/20/2020,4605.456494,3326.895664,660.5536948,1183.197042,4113.433385,2534.99362,6132.697742,2102.690679,1749.71087,2939.363495,2386.060297
8/21/2020,4626.484212,3334.682536,655.4370198,1179.144126,4112.219644,2541.23162,6197.121485,2089.135916,1751.473851,2924.93846,2387.686599
8/24/2020,4675.474424,3363.66107,673.8710219,1207.448286,4085.391685,2583.339729,6245.895394,2125.743231,1763.792417,2958.849202,2411.135055
8/25/2020,4695.645087,3358.902348,665.284229,1209.806787,4116.923261,2580.612454,6278.762855,2117.311129,1767.604935,2984.462741,2388.769846
8/26/2020,4771.874308,3361.992009,649.4862156,1202.068413,4110.708366,2581.971448,6405.085261,2133.369904,1751.73363,3071.952175,2357.619959
8/27/2020,4757.920377,3383.442307,651.7691673,1222.579932,4136.6831,2590.443042,6398.671339,2129.569393,1777.930794,3044.837695,2367.915237
8/28/2020,4774.871531,3413.901038,663.327727,1226.913702,4146.99492,2614.418467,6465.105405,2154.129761,1788.613556,3060.16299,2375.023722
8/31/2020,4815.508117,3402.011389,648.2975186,1211.510665,4167.700775,2585.07148,6491.371533,2121.361822,1771.343512,3044.729515,2381.154739
9/1/2020,4856.5855,3405.651048,643.7666914,1215.032068,4129.533263,2614.376592,6638.72832,2175.592467,1771.474974,3070.870167,2352.925866
9/2/2020,4888.881186,3469.324899,639.8085754,1231.801411,4210.371273,2652.635868,6689.102559,2222.910538,1807.074136,3134.076082,2422.186021
9/3/2020,4687.829002,3407.027726,635.04173,1214.362509,4087.592985,2574.275988,6291.831648,2161.234521,1782.85989,3031.887757,2395.118901
9/4/2020,4636.785535,3399.775629,633.1719714,1223.656624,4052.136157,2575.428129,6195.830734,2165.883545,1775.398361,2976.484034,2381.02039
9/7/2020,4636.785535,3399.775629,633.1719714,1223.656624,4052.136157,2575.428129,6195.830734,2165.883545,1775.398361,2976.484034,2381.02039
9/8/2020,4478.574833,3329.809215,608.4934693,1189.236544,3985.997071,2525.450347,5922.438371,2117.2103,1751.136971,2907.756622,2363.902664
9/9/2020,4599.016674,3379.502311,612.3221984,1199.713145,4060.819517,2567.073964,6112.981765,2167.813665,1771.242189,2940.78471,2392.153211
9/10/2020,4535.046775,3338.825243,589.6648259,1182.530304,3999.507788,2534.58006,5981.946125,2147.101873,1747.147924,2896.772235,2349.03677
9/11/2020,4518.693459,3356.799117,590.9355966,1190.161682,4011.540332,2564.494601,5934.192399,2171.356715,1737.896093,2885.111794,2355.267989
9/14/2020,4596.507463,3378.501317,595.6962297,1207.078778,4092.53296,2599.52652,6058.836022,2203.35102,1782.167867,2901.293805,2387.065538
9/15/2020,4658.395809,3375.741226,591.004258,1190.909809,4103.521442,2601.831877,6120.779968,2211.871327,1803.457235,2947.383329,2401.185623
9/16/2020,4612.366941,3359.399074,615.3779521,1203.788686,4101.613247,2625.658858,6033.988682,2212.365078,1811.498447,2925.15692,2399.367752
9/17/2020,4532.487167,3339.176287,616.2132006,1192.517066,4089.1821,2630.333195,5980.200882,2228.670738,1776.330171,2873.261064,2379.842352
9/18/2020,4493.619331,3309.133534,609.6962466,1188.415638,4090.792223,2602.968558,5894.212666,2191.891696,1737.32156,2843.455323,2339.180645
9/21/2020,4455.191935,3284.09668,589.4893655,1156.645353,4013.376046,2518.161347,5944.509877,2112.031843,1685.001942,2808.729687,2325.380181
9/22/2020,4554.534877,3305.571447,583.6185182,1147.153042,4011.724698,2542.033531,6043.802104,2116.268146,1704.670997,2859.927143,2340.851971
9/23/2020,4424.6978,3254.661021,556.77523,1121.848171,3962.614619,2494.714851,5857.135595,2055.652886,1654.169688,2783.482335,2302.166678
9/24/2020,4429.869884,3278.185768,557.620799,1124.008695,3941.421328,2498.230626,5882.654965,2069.827808,1662.689583,2788.108882,2329.581428
9/25/2020,4510.213503,3292.355531,556.9640614,1136.627598,4013.220278,2534.400769,6027.299109,2085.75733,1696.246823,2826.829998,2366.123563
